id,name,belongs_to,main_category,created_at,updated_at,url,국민신문고 통합여부 1:미통합 2:통합,number_of_minwon,latest_minwon_date,조사시간,비고
217,청도군,경상북도,기초자치단체,55:26.0,00:51.0,http://eminwon.cd.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,594,2016.11.30,2020-07-01 13:01:13.541400,
218,고령군,경상북도,기초자치단체,55:27.0,00:51.0,http://eminwon.goryeong.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,240,2016.11.29,2020-07-01 13:01:17.895036,
219,성주군,경상북도,기초자치단체,55:27.0,00:51.0,http://eminwon.sj.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,521,2016.11.23,2020-07-01 13:01:21.624707,
220,칠곡군,경상북도,기초자치단체,55:27.0,00:51.0,http://eminwon.chilgok.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,2817,2016.12.13,2020-07-01 13:01:26.654136,
221,예천군,경상북도,기초자치단체,55:27.0,00:51.0,http://eminwon.yecheon.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,213,2016.8.17,2020-07-01 13:01:30.502550,
222,봉화군,경상북도,기초자치단체,55:27.0,00:51.0,http://eminwon.bonghwa.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,685,2016.11.23,2020-07-01 13:01:34.292477,
223,울진군,경상북도,기초자치단체,55:27.0,00:51.0,http://eminwon.uljin.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,663,2016.12.12,2020-07-01 13:01:38.513082,
224,울릉군,경상북도,기초자치단체,55:27.0,00:51.0,http://eminwon.ulleung.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,110,2016.11.22,2020-07-01 13:01:42.227481,
225,창원시,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.changwon.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,9625,2017.12.3,2020-07-01 13:01:46.134944,
226,진주시,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.jinju.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,4331,2017.10.19,2020-07-01 13:01:51.257457,
227,통영시,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.tongyeong.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,1470,2017.11.27,2020-07-01 13:01:55.641676,
228,사천시,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.sacheon.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,1299,2017.6.22,2020-07-01 13:01:58.894457,
229,김해시,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.gimhae.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,6946,2017.12.22,2020-07-01 13:02:05.800083,
230,밀양시,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.miryang.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,2021,2017.5.27,2020-07-01 13:02:09.701255,
231,거제시,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.geoje.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,909,2017.7.17,2020-07-01 13:02:14.627027,
232,양산시,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.yangsan.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,8561,2017.7.4,2020-07-01 13:02:18.164471,
233,의령군,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.uiryeong.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,809,2017.7.11,2020-07-01 13:02:21.662079,
234,함안군,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.haman.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,1675,2017.12.6,2020-07-01 13:02:25.742490,
235,창녕군,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.cng.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,960,2017.2.27,2020-07-01 13:02:30.217400,
236,고성군,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.goseong.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,905,2017.8.22,2020-07-01 13:02:33.886936,
237,남해군,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.namhae.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,456,2017.6.28,2020-07-01 13:02:37.580638,
238,하동군,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.hadong.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,558,2017.6.30,2020-07-01 13:02:40.612988,
239,산청군,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.sancheong.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,582,2017.8.28,2020-07-01 13:02:43.842276,
240,함양군,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.hygn.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,639,2017.10.11,2020-07-01 13:03:33.084429,
241,거창군,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.geochang.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,2024,2017.12.18,2020-07-01 13:03:37.033702,
242,합천군,경상남도,기초자치단체,55:27.0,00:51.0,http://eminwon.hc.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,734,2017.5.26,2020-07-01 13:03:40.317391,
243,제주시,제주특별자치도,기초자치단체,55:27.0,00:51.0,http://eminwon.jejusi.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,288,2017.4.18,2020-07-01 13:04:51.261800,
244,서귀포시,제주특별자치도,기초자치단체,55:27.0,00:50.0,http://eminwon.seogwipo.go.kr/emwp/gov/mogaha/ntis/web/emwp/cns/action/EmwpCnslWebAction.do?method=selectCnslWebPage&menu_id=EMWPCnslWebInqL&jndinm=EmwpCnslWebEJB&methodnm=selectCnslWebPage&context=NTIS&bbs_se=301,2,376,2017.4.13,2020-07-01 13:04:56.077688,
245,서울,특별시,광역자치단체,55:27.0,00:50.0,,,,,,
